,date,no_data,no_water,water,total_pixels,total_obs,prop_water,prop_obs,prop_water_dq,prop_obs_gt_dq
35,1987-02-01,2150805.2862744904,11.0,0.0,2150816.2862744904,11.0,0.0,5.114337319368877e-06,,0.0
36,1987-03-01,1435789.99215686,700790.9568627346,14235.337254901962,2150816.2862744965,715026.2941176366,0.01990883044723381,0.3324441509396223,,0.0
37,1987-04-01,4774.870588235294,1952479.0549019426,193562.36078431376,2150816.286274492,2146041.4156862563,0.09019507236416349,0.9977799728323118,0.09019507236416349,0.13
38,1987-05-01,777174.3725490164,1245424.5411764642,128217.37254901961,2150816.2862745,1373641.9137254837,0.09334119122885419,0.6386607366195902,,0.0
39,1987-06-01,1355.0,1965662.0235293936,183799.26274509804,2150816.286274492,2149461.286274492,0.08550945481956747,0.999370006630205,0.08550945481956747,0.13
40,1987-07-01,1705.2470588235294,1985356.3999999817,163754.63921568627,2150816.2862744913,2149111.039215668,0.07619645343008874,0.9992071628480288,0.07619645343008874,0.13
41,1987-08-01,1405091.7999999977,714550.0392156781,31174.44705882353,2150816.2862744993,745724.4862745017,0.04180424222699883,0.3467169609200774,,0.0
42,1987-09-01,523597.12549019535,1533179.9215686102,94039.23921568628,2150816.286274492,1627219.1607842965,0.05779137898693419,0.7565588800719297,,0.0
43,1987-10-01,11019.611764705882,1969637.7529411581,170158.92156862744,2150816.2862744913,2139796.6745097856,0.07952107020056465,0.9948765443915281,0.07952107020056465,0.13
44,1987-11-01,20570.886274509805,1959185.1058823345,171060.29411764705,2150816.2862744913,2130245.3999999817,0.08030074568763229,0.9904357771485257,0.08030074568763229,0.13
45,1987-12-01,2150816.286274491,0.0,0.0,2150816.286274491,0.0,,0.0,,0.0
46,1988-01-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
47,1988-02-01,14658.717647058824,1959471.0235293936,176686.5450980392,2150816.286274492,2136157.568627433,0.08271231846046236,0.9931845793894142,0.08271231846046236,0.13
48,1988-03-01,9129.498039215687,1966136.7529411581,175550.03529411767,2150816.286274492,2141686.788235276,0.08196811796124903,0.9957553334064485,0.08196811796124903,0.13
49,1988-04-01,14444.239215686275,1967112.8784313542,169259.168627451,2150816.2862744913,2136372.0470588054,0.0792273840413116,0.9932842989390296,0.0792273840413116,0.13
50,1988-05-01,5607.0,1974514.8509803738,170694.43529411766,2150816.2862744913,2145209.2862744913,0.07957006171204704,0.9973930827863908,0.07957006171204704,0.13
51,1988-06-01,247548.3725490187,1817871.4156862572,85396.49803921569,2150816.286274492,1903267.913725473,0.04486835375270939,0.8849049199930477,0.04486835375270939,0.13
52,1988-07-01,249142.95294117625,1869533.3450980205,32139.988235294117,2150816.286274491,1901673.3333333146,0.016900898630659193,0.8841635361741071,0.016900898630659193,0.13
53,1988-08-01,91.0,1992584.5882352758,158140.6980392157,2150816.2862744913,2150725.2862744913,0.07352900858535431,0.9999576904821761,0.07352900858535431,0.13
54,1988-09-01,1256660.1960784285,869919.596078418,24236.49411764706,2150816.286274493,894156.090196065,0.02710543984812834,0.41572871467551753,,0.0
55,1988-10-01,18211.858823529412,1970452.7529411581,162151.67450980394,2150816.2862744913,2132604.427450962,0.07603457651244726,0.9915325827967042,0.07603457651244726,0.13
56,1988-11-01,2001424.4549019423,148841.8313725486,550.0,2150816.286274491,149391.8313725486,0.0036815935312314867,0.06945820167249885,,0.0
57,1988-12-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
58,1989-01-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
59,1989-02-01,12693.733333333334,1968544.8784313544,169577.6745098039,2150816.286274492,2138122.5529411584,0.07931148487093795,0.9940981787173833,0.07931148487093795,0.13
60,1989-03-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
61,1989-04-01,1241900.4352941157,850404.8509803843,58511.0,2150816.2862745,908915.8509803843,0.06437449620543888,0.4225911142577163,,0.0
62,1989-05-01,47042.70980392157,1964380.2392156683,139393.33725490197,2150816.286274492,2103773.57647057,0.06625871662898127,0.9781279739677785,0.06625871662898127,0.13
63,1989-06-01,27334.611764705896,1959629.2039215504,163852.4705882353,2150816.286274492,2123481.6745097856,0.07716217783045447,0.9872910522673912,0.07716217783045447,0.13
64,1989-07-01,948804.1019607813,1103858.3098039085,98153.87450980392,2150816.2862744937,1202012.1843137124,0.08165796968675886,0.5588632520519737,,0.0
65,1989-08-01,8871.121568627452,1963002.2627450798,178942.9019607843,2150816.2862744913,2141945.164705864,0.08354224230822317,0.9958754628997193,0.08354224230822317,0.13
66,1989-09-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
67,1989-10-01,4934.7411764705885,1960433.4196078249,185448.1254901961,2150816.286274492,2145881.545098021,0.08642048575040291,0.9977056426399773,0.08642048575040291,0.13
68,1989-11-01,29718.192156862744,1931285.4705882175,189812.62352941174,2150816.286274492,2121098.0941176293,0.08948790442828304,0.9861828309807257,0.08948790442828304,0.13
69,1989-12-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
70,1990-01-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
71,1990-02-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
72,1990-03-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
73,1990-04-01,10617.73725490196,1952456.0470588054,187742.5019607843,2150816.286274492,2140198.5490195896,0.08772200226319557,0.9950633918281818,0.08772200226319557,0.13
74,1990-05-01,250959.72549019573,1747805.6745097865,152050.8862745098,2150816.286274492,1899856.5607842964,0.08003282427371272,0.8833188463879024,0.08003282427371272,0.13
75,1990-06-01,10827.24705882353,1962564.368627433,177424.6705882353,2150816.286274492,2139989.039215668,0.08290914922314911,0.9949659823910029,0.08290914922314911,0.13
76,1990-07-01,61508.019607843176,1932410.6078431192,156897.6588235294,2150816.286274492,2089308.2666666487,0.07509550473078302,0.9714024763526486,0.07509550473078302,0.13
77,1990-08-01,753311.8470588216,1290703.082352925,106801.3568627451,2150816.286274492,1397504.43921567,0.07642291062966917,0.6497553734058519,,0.0
78,1990-09-01,9059.494117647058,1966059.5058823347,175697.28627450982,2150816.2862744913,2141756.7921568444,0.08203419123866759,0.9957878810126832,0.08203419123866759,0.13
79,1990-10-01,9924.73725490196,1964107.3803921386,176784.16862745097,2150816.286274492,2140891.5490195896,0.08257502287232082,0.995385595079302,0.08257502287232082,0.13
80,1990-11-01,20465.839215686276,1955154.650980374,175195.7960784314,2150816.286274492,2130350.4470588053,0.0822380169048287,0.9904846177024555,0.0822380169048287,0.13
81,1990-12-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
82,1991-01-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
83,1991-02-01,23157.850980392155,1949221.7803921388,178436.65490196078,2150816.286274492,2127658.4352940996,0.08386527270637593,0.9892329944085998,0.08386527270637593,0.13
84,1991-03-01,16283.741176470588,1948629.7725490015,185902.77254901963,2150816.286274492,2134532.545098021,0.08709296701797661,0.9924290413456575,0.08709296701797661,0.13
85,1991-04-01,1537604.1372548975,600447.3254901906,12764.823529411766,2150816.2862744997,613212.1490196025,0.020816325230705295,0.28510670712921166,,0.0
86,1991-05-01,18520.72156862745,1956122.305882335,176173.2588235294,2150816.286274492,2132295.5647058645,0.08262140659089694,0.9913889802272663,0.08262140659089694,0.13
87,1991-06-01,18594.462745098084,1951040.7960784135,181181.0274509804,2150816.286274492,2132221.823529394,0.08497287920591565,0.9913546950226483,0.08497287920591565,0.13
88,1991-07-01,19873.917647058825,1949188.588235276,181753.78039215686,2150816.286274492,2130942.3686274327,0.08529267758152784,0.9907598255723257,0.08529267758152784,0.13
89,1991-08-01,872310.9058823502,1165836.3058823377,112669.07450980392,2150816.286274492,1278505.3803921416,0.08812561623733346,0.5944279799957661,,0.0
90,1991-09-01,4020.243137254902,1958950.7921568446,187845.25098039216,2150816.286274492,2146796.043137237,0.08750027818473294,0.9981308291354728,0.08750027818473294,0.13
91,1991-10-01,501037.0274509804,1568184.0509803742,81595.20784313726,2150816.286274492,1649779.2588235114,0.049458257767966085,0.7670479665565276,,0.0
92,1991-11-01,993372.1333333304,1076134.6745097889,81309.47843137255,2150816.286274492,1157444.1529411613,0.07024915908448666,0.5381418024065705,,0.0
93,1991-12-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
94,1992-01-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
95,1992-02-01,114006.99215686238,1842559.0509803747,194250.2431372549,2150816.286274492,2036809.2941176295,0.09536987272115059,0.9469936168493787,0.09536987272115059,0.13
96,1992-03-01,1187249.6470588206,946852.0156862646,16714.623529411765,2150816.286274497,963566.6392156763,0.017346619163794555,0.4480004384217786,,0.0
97,1992-04-01,5011.870588235294,1958490.6666666486,187313.74901960784,2150816.286274492,2145804.4156862563,0.08729302058021092,0.9976697821100673,0.08729302058021092,0.13
98,1992-05-01,74274.89411764705,1965801.8980391975,110739.49411764706,2150816.286274492,2076541.3921568445,0.053328816143956126,0.9654666488292677,0.053328816143956126,0.13
99,1992-06-01,691928.7960784289,1364138.2666666512,94749.22352941177,2150816.286274492,1458887.490196063,0.06494621700860442,0.6782947941700106,,0.0
100,1992-07-01,150.0,1982557.3568627266,168108.92941176472,2150816.2862744913,2150666.2862744913,0.07816597604409038,0.9999302590365541,0.07816597604409038,0.13
101,1992-08-01,16786.435294117648,1964042.9529411586,169986.89803921568,2150816.286274492,2134029.850980374,0.07965535156929676,0.992195318865102,0.07965535156929676,0.13
102,1992-09-01,10610.733333333334,1964579.4039215506,175626.14901960787,2150816.286274492,2140205.5529411584,0.08206041180402283,0.9950666482297692,0.08206041180402283,0.13
103,1992-10-01,575328.0666666646,1423693.5215686117,151794.6980392157,2150816.286274492,1575488.2196078275,0.09634772012259199,0.7325071088878486,,0.0
104,1992-11-01,18913.43137254902,1939240.3647058643,192662.49019607843,2150816.286274492,2131902.854901943,0.09037113945088271,0.9912063938267319,0.09037113945088271,0.13
105,1992-12-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
106,1993-01-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
107,1993-02-01,218534.14901960792,1786999.882352924,145282.25490196078,2150816.2862744927,1932282.1372548847,0.07518687468091871,0.8983947860102273,0.07518687468091871,0.13
108,1993-03-01,14635.988235294117,1941645.1882352764,194535.1098039216,2150816.2862744923,2136180.298039198,0.09106680273312397,0.993195147196581,0.09106680273312397,0.13
109,1993-04-01,7865.996078431373,1950062.180392139,192888.1098039216,2150816.286274492,2142950.2901960607,0.09001053859549588,0.9963427857001882,0.09001053859549588,0.13
110,1993-05-01,932396.5921568607,1157063.6196078276,61356.07450980392,2150816.2862744923,1218419.6941176315,0.05035709354175979,0.5664917556618009,,0.0
111,1993-06-01,892077.3333333306,1147751.6274509649,110987.32549019608,2150816.286274492,1258738.9529411609,0.08817342565816673,0.5852377820336617,,0.0
112,1993-07-01,75.0,1969797.5058823347,180943.78039215688,2150816.2862744913,2150741.2862744913,0.08413089084535465,0.999965129518277,0.08413089084535465,0.13
113,1993-08-01,686699.7803921552,1423487.0235293964,40629.48235294118,2150816.2862744927,1464116.5058823377,0.0277501702833793,0.6807259714489085,,0.0
114,1993-09-01,1839.0,1985636.0705882171,163341.21568627452,2150816.286274492,2148977.286274492,0.07600881439256438,0.9991449757881528,0.07600881439256438,0.13
115,1993-10-01,15489.61568627451,1967406.1176470406,167920.5529411765,2150816.286274492,2135326.670588217,0.07863928046893148,0.9927982618575458,0.07863928046893148,0.13
116,1993-11-01,20374.498039215687,1963243.007843119,167198.78039215686,2150816.286274492,2130441.788235276,0.07848080211130942,0.9905270858467846,0.07848080211130942,0.13
117,1993-12-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
118,1994-01-01,2150816.2862744904,0.0,0.0,2150816.2862744904,0.0,,0.0,,0.0
