report_id,department,title,lat,lon,address,date,label,geoid,incident_types
b56496e4b5dfc03a18a171728999f934511f5759ccc9cb4739a312f7efbaf23b,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2019-06-24,D,0,Riots/Protests|Violence Against Civilians
b56496e4b5dfc03a18a171728999f934511f5759ccc9cb4739a312f7efbaf23b,bahraindemo,Bahrain,26.2278,50.5852,Rd No 833,2019-06-24,E,0,Riots/Protests|Violence Against Civilians
b56496e4b5dfc03a18a171728999f934511f5759ccc9cb4739a312f7efbaf23b,bahraindemo,Bahrain,26.1336,50.6091,Rd No 3401,2019-06-24,G,0,Riots/Protests|Violence Against Civilians
b56496e4b5dfc03a18a171728999f934511f5759ccc9cb4739a312f7efbaf23b,bahraindemo,Bahrain,26.1551,50.6211,Rd No 733,2019-06-24,I,0,Riots/Protests|Violence Against Civilians
b56496e4b5dfc03a18a171728999f934511f5759ccc9cb4739a312f7efbaf23b,bahraindemo,Bahrain,26.2291,50.4808,Alabd Alsaleh,2019-06-24,F,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.143,50.4599,Rd No 1030,2018-12-31,A,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.0986,50.4868,Rd No 3449,2018-12-31,G,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.1941,50.4823,مسجد الوطية، Rd No 2308,2018-12-31,B,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.2278,50.5852,Rd No 833,2018-12-31,E,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.217,50.533,Rd No 2579,2018-12-31,C,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.2197,50.5226,Al Nakheel Ave,2018-12-31,D,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.1336,50.6091,Rd No 3401,2018-12-31,H,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.1349,50.5972,Lane No 4322,2018-12-31,I,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.2291,50.5092,88 Karrana Ave,2018-12-31,F,0,Riots/Protests|Violence Against Civilians
d545ea3f0998e05de6201c4b7ad894f137eabd5db61427d847512eb5a52bf477,bahraindemo,Bahrain,26.217,50.5062,Rd No 7121,2018-12-31,J,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.1941,50.4823,مسجد الوطية، Rd No 2308,2019-03-29,A,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.217,50.533,Rd No 2579,2019-03-29,B,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.2278,50.5852,Rd No 833,2019-03-29,D,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.2305,50.5301,طريق : 3423,2019-03-29,G,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2019-03-29,C,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.1336,50.6091,Rd No 3401,2019-03-29,H,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.1551,50.6211,Rd No 733,2019-03-29,I,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.2291,50.4808,Alabd Alsaleh,2019-03-29,E,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.2291,50.5092,88 Karrana Ave,2019-03-29,F,0,Riots/Protests|Violence Against Civilians
c47e8bfc777ea443d6d5c669fd0a05cacd58beac61ab4b2d67d0942a3ce63928,bahraindemo,Bahrain,26.217,50.5062,Rd No 7121,2019-03-29,J,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.1336,50.6091,Rd No 3401,2019-01-07,H,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.143,50.6106,Rd No 2339,2019-01-07,I,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.2116,50.5375,Avenue 25,2019-01-07,A,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.217,50.533,Rd No 2579,2019-01-07,B,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2019-01-07,C,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.2305,50.5301,طريق : 3423,2019-01-07,D,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.2802,50.6345,Rd No 3631,2019-01-07,E,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.0986,50.4868,Rd No 3449,2019-01-07,F,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.1161,50.4823,Rd No 2635,2019-01-07,G,0,Riots/Protests|Violence Against Civilians
9471a71743593e3950ccf4a9240e68ea0ce36872637752493f16b848e9bc6c48,bahraindemo,Bahrain,26.151,50.4972,5831 Rd No 5822,2019-01-07,J,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.143,50.4599,Rd No 1030,2019-03-12,A,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.1161,50.4823,Rd No 2635,2019-03-12,H,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.151,50.4972,5831 Rd No 5822,2019-03-12,J,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.143,50.6106,Rd No 2339,2019-03-12,I,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.2022,50.5301,Avenue 55-shop 120 -block 439،، North Sehla,2019-03-12,B,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.2116,50.5375,Avenue 25,2019-03-12,C,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2019-03-12,D,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.2197,50.5226,Al Nakheel Ave,2019-03-12,E,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.2291,50.5092,88 Karrana Ave,2019-03-12,G,0,Riots/Protests|Violence Against Civilians
e478513ac0d20d8c6816df9ca47aa749cf59f5d6f6a28d0a4e022f00c44ed98f,bahraindemo,Bahrain,26.2291,50.4808,Alabd Alsaleh,2019-03-12,F,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.143,50.4599,Rd No 1030,2019-04-14,A,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.151,50.4972,5831 Rd No 5822,2019-04-14,I,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.2022,50.5301,Avenue 55-shop 120 -block 439،، North Sehla,2019-04-14,B,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.2116,50.5375,Avenue 25,2019-04-14,C,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.217,50.533,Rd No 2579,2019-04-14,D,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.217,50.5062,Rd No 7121,2019-04-14,J,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2019-04-14,E,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.2291,50.4808,Alabd Alsaleh,2019-04-14,G,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.2278,50.5852,Rd No 833,2019-04-14,F,0,Riots/Protests|Violence Against Civilians
a7518faa9a722bd71fd4080a758259b2c7fa3ac76edfb00d7db11dc257504247,bahraindemo,Bahrain,26.1336,50.6091,Rd No 3401,2019-04-14,H,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.143,50.4599,Rd No 1030,2019-05-19,A,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.2278,50.5852,Rd No 833,2019-05-19,E,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.2116,50.5375,Avenue 25,2019-05-19,B,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.217,50.533,Rd No 2579,2019-05-19,C,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2019-05-19,D,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.1336,50.6091,Rd No 3401,2019-05-19,G,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.1349,50.5972,Lane No 4322,2019-05-19,H,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.1551,50.6211,Rd No 733,2019-05-19,J,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.1161,50.4823,Rd No 2635,2019-05-19,F,0,Riots/Protests|Violence Against Civilians
0bd774a321ef58875000d1a663101521757d6d337552c80049174aaa3f275603,bahraindemo,Bahrain,26.151,50.4972,5831 Rd No 5822,2019-05-19,I,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.217,50.533,Rd No 2579,2018-12-20,A,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2018-12-20,B,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.2197,50.5226,Al Nakheel Ave,2018-12-20,C,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.2278,50.5852,Rd No 833,2018-12-20,D,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.1336,50.6091,Rd No 3401,2018-12-20,H,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.2291,50.5092,88 Karrana Ave,2018-12-20,E,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.217,50.5062,Rd No 7121,2018-12-20,J,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.0986,50.4868,Rd No 3449,2018-12-20,F,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.1161,50.4823,Rd No 2635,2018-12-20,G,0,Riots/Protests|Violence Against Civilians
576ded94dc1ab25a881df20d0e2272cd3620c22059be7d57cbabede9427bc267,bahraindemo,Bahrain,26.151,50.4972,5831 Rd No 5822,2018-12-20,I,0,Riots/Protests|Violence Against Civilians
1afa7b6d5361d787fdb8f1edac99dac053c25c19b4c842088433b2b8710a059e,bahraindemo,Bahrain,26.143,50.4599,Rd No 1030,2019-04-20,A,0,Riots/Protests|Violence Against Civilians
1afa7b6d5361d787fdb8f1edac99dac053c25c19b4c842088433b2b8710a059e,bahraindemo,Bahrain,26.217,50.533,Rd No 2579,2019-04-20,B,0,Riots/Protests|Violence Against Civilians
1afa7b6d5361d787fdb8f1edac99dac053c25c19b4c842088433b2b8710a059e,bahraindemo,Bahrain,26.2305,50.5301,طريق : 3423,2019-04-20,E,0,Riots/Protests|Violence Against Civilians
1afa7b6d5361d787fdb8f1edac99dac053c25c19b4c842088433b2b8710a059e,bahraindemo,Bahrain,26.217,50.5062,Rd No 7121,2019-04-20,J,0,Riots/Protests|Violence Against Civilians
1afa7b6d5361d787fdb8f1edac99dac053c25c19b4c842088433b2b8710a059e,bahraindemo,Bahrain,26.2183,50.4704,Rd No 3621,2019-04-20,C,0,Riots/Protests|Violence Against Civilians
