class_1X,class_21,class_22,class_23,class_24,class_31,class_4X,class_5X,class_7X,class_8X,class_9X
0.01102579389307494,0.10161053912942072,0.07471624971180264,0.011710284642520481,0.0036992077230837746,7.182927617638398e-4,0.5835903342582409,0.004489329761023998,0.014537822972946136,0.1605604035622251,0.033341741583897515
0.0068759651014512245,0.23589949256376577,0.15636912924134316,0.0400329485335261,0.01761930034797686,0.0012247632724714042,0.4534212921492674,0.004286671453649914,0.006123816362357021,0.07045558792239323,0.00769103305179788
0.014261737296863008,0.3216435845575285,0.23120470271645222,0.07912521557971111,0.027289285789189793,6.856604469645677e-4,0.30453433975738914,0.001508452983322049,0.00850218954236064,0.007268000737824417,0.003976830592394493
4.195796524893231e-4,0.17098684402971978,0.1559211007429942,0.14389516176212483,0.10734273533025214,0.002797928976774118,0.34483889603931434,0.015568507576200782,0.01417246826186158,0.015059161645117882,0.028997615983150996
0.0019352716969676526,0.4343601376193207,0.2135106418861942,0.07611141093533916,0.008601207542078456,0.0012901811313117684,0.24200677977535667,0,0.008816237730630417,0.010321449050494147,0.003046682632306809
0,0.4031790526967376,0.2876367410129468,0.11864127298210903,0.05936709473686966,0,0.12617012617012616,0,0.001001142480242159,0.004004569920968636,0
6.516023028391974e-4,0.23458193962840784,0.20039198350296286,0.19895334783041987,0.1413823678972155,5.340583580133029e-4,0.2006935092744728,0,0.009127542846045542,0.013683648359623145,0
0,0.10664755385853117,0.21736562503990706,0.31975110781922433,0.3562357132823375,0,0,0,0,0,0
